OPC.DeviceGroup.PPR.1S.ESDP59301,1
OPC.DeviceGroup.PPR.1S.ESDP65301,0
OPC.DeviceGroup.PPR.1S.ESDP65302,0
OPC.DeviceGroup.PPR.1S.ESDW07008,0
OPC.DeviceGroup.PPR.1S.ESDY09300,0
OPC.DeviceGroup.PPR.1S.ESDY09301,0
OPC.DeviceGroup.PPR.1S.ESDZ05300A,1
OPC.DeviceGroup.PPR.1S.ESDZ05300B,1
OPC.DeviceGroup.PPR.1S.ESDZ61001A,0
OPC.DeviceGroup.PPR.1S.ESDZ61001B,0
OPC.DeviceGroup.PPR.1S.ESDZ61020A,0
OPC.DeviceGroup.PPR.1S.ESDZ61020B,0
OPC.DeviceGroup.PPR.1S.ESDZ61020C,0
OPC.DeviceGroup.PPR.1S.ESDZ61030A,0
OPC.DeviceGroup.PPR.1S.ESDZ61030B,0
OPC.DeviceGroup.PPR.1S.ESDZ61030C,0
OPC.DeviceGroup.PPR.1S.ESDZ61311A,0
OPC.DeviceGroup.PPR.1S.ESDZ61311B,0
OPC.DeviceGroup.PPR.1S.ESDZ61315,0
OPC.DeviceGroup.PPR.1S.ESDZ61316,0
OPC.DeviceGroup.PPR.1S.ESDZ61317,0
OPC.DeviceGroup.PPR.1S.ESDZ61318,0
OPC.DeviceGroup.PPR.1S.FB17279,0
OPC.DeviceGroup.PPR.1S.FB17280,0
OPC.DeviceGroup.PPR.1S.FB17281,0
OPC.DeviceGroup.PPR.1S.FB17282,0
OPC.DeviceGroup.PPR.1S.FB17283,0
OPC.DeviceGroup.PPR.1S.FB17284,0
OPC.DeviceGroup.PPR.1S.FB17285,0
OPC.DeviceGroup.PPR.1S.FB17286,0
OPC.DeviceGroup.PPR.1S.FB17288,0
OPC.DeviceGroup.PPR.1S.FB17289,0
OPC.DeviceGroup.PPR.1S.FB17290,0
OPC.DeviceGroup.PPR.1S.FB17300,0
OPC.DeviceGroup.PPR.1S.FB20132,0
OPC.DeviceGroup.PPR.1S.FB20141,0
OPC.DeviceGroup.PPR.1S.FB20166,0
OPC.DeviceGroup.PPR.1S.FB44565,0
OPC.DeviceGroup.PPR.1S.FB44595,0
OPC.DeviceGroup.PPR.1S.FB44620,0
OPC.DeviceGroup.PPR.1S.FB44622,0
OPC.DeviceGroup.PPR.1S.FB44624,0
OPC.DeviceGroup.PPR.1S.FM17279,0
OPC.DeviceGroup.PPR.1S.FM17280,0
OPC.DeviceGroup.PPR.1S.FM17281,0
OPC.DeviceGroup.PPR.1S.FM17282,0
OPC.DeviceGroup.PPR.1S.FM17283,0
OPC.DeviceGroup.PPR.1S.FM17284,0
OPC.DeviceGroup.PPR.1S.FM17285,0
OPC.DeviceGroup.PPR.1S.FM17286,0
OPC.DeviceGroup.PPR.1S.FM17288,0
OPC.DeviceGroup.PPR.1S.FM17289,0
OPC.DeviceGroup.PPR.1S.FM17290,0
OPC.DeviceGroup.PPR.1S.FM17300,0
OPC.DeviceGroup.PPR.1S.FM20132,0
OPC.DeviceGroup.PPR.1S.FM20141,0
OPC.DeviceGroup.PPR.1S.FM20166,0
OPC.DeviceGroup.PPR.1S.FM44565,0
OPC.DeviceGroup.PPR.1S.FM44595,0
OPC.DeviceGroup.PPR.1S.FM44620,0
OPC.DeviceGroup.PPR.1S.FM44622,0
OPC.DeviceGroup.PPR.1S.FM44624,0
OPC.DeviceGroup.PPR.1S.FALL17279,1
OPC.DeviceGroup.PPR.1S.FT17279SUO,0
OPC.DeviceGroup.PPR.1S.FALL17280,1
OPC.DeviceGroup.PPR.1S.FT17280SUO,0
OPC.DeviceGroup.PPR.1S.FALL17281,1
OPC.DeviceGroup.PPR.1S.FT17281SUO,0
OPC.DeviceGroup.PPR.1S.FALL17282,1
OPC.DeviceGroup.PPR.1S.FT17282SUO,0
OPC.DeviceGroup.PPR.1S.FALL17283,1
OPC.DeviceGroup.PPR.1S.FT17283SUO,0
OPC.DeviceGroup.PPR.1S.FALL17284,1
OPC.DeviceGroup.PPR.1S.FT17284SUO,0
OPC.DeviceGroup.PPR.1S.FALL17285,1
OPC.DeviceGroup.PPR.1S.FT17285SUO,0
OPC.DeviceGroup.PPR.1S.FALL17286,1
OPC.DeviceGroup.PPR.1S.FT17286SUO,0
OPC.DeviceGroup.PPR.1S.FALL17288,1
OPC.DeviceGroup.PPR.1S.FT17288SUO,0
OPC.DeviceGroup.PPR.1S.FALL17289,1
OPC.DeviceGroup.PPR.1S.FT17289SUO,0
OPC.DeviceGroup.PPR.1S.FALL17290,1
OPC.DeviceGroup.PPR.1S.FT17290SUO,0
OPC.DeviceGroup.PPR.1S.FALL17300,1
OPC.DeviceGroup.PPR.1S.FT17300SUO,0
OPC.DeviceGroup.PPR.1S.FALL20132,0
OPC.DeviceGroup.PPR.1S.FT20132SUO,0
OPC.DeviceGroup.PPR.1S.FALL20141,0
OPC.DeviceGroup.PPR.1S.FT20141SUO,0
OPC.DeviceGroup.PPR.1S.FALL20166,0
OPC.DeviceGroup.PPR.1S.FT20166SUO,0
OPC.DeviceGroup.PPR.1S.FT44620SUO,0
OPC.DeviceGroup.PPR.1S.FT44622SUO,0
OPC.DeviceGroup.PPR.1S.FT44624SUO,0
OPC.DeviceGroup.PPR.1S.FIC31055A,5
OPC.DeviceGroup.PPR.1S.FIC31055B,5
OPC.DeviceGroup.PPR.1S.FIC31090A,4
OPC.DeviceGroup.PPR.1S.FIC31090B,1
OPC.DeviceGroup.PPR.1S.FIC31106A,4
OPC.DeviceGroup.PPR.1S.FIC31106B,5
OPC.DeviceGroup.PPR.1S.HM10100A,0
OPC.DeviceGroup.PPR.1S.HM10100B,0
OPC.DeviceGroup.PPR.1S.HM49122A,0
OPC.DeviceGroup.PPR.1S.HM49122B,0
OPC.DeviceGroup.PPR.1S.HS10100A,1
OPC.DeviceGroup.PPR.1S.HS10100B,1
OPC.DeviceGroup.PPR.1S.HS49122A,1
OPC.DeviceGroup.PPR.1S.HS49122B,1
OPC.DeviceGroup.PPR.1S.HS97102B,1
OPC.DeviceGroup.PPR.1S.HS97102C,1
OPC.DeviceGroup.PPR.1S.HS97103,1
OPC.DeviceGroup.PPR.1S.HS97104,1
OPC.DeviceGroup.PPR.1S.HSB49122A,0
OPC.DeviceGroup.PPR.1S.HSB49122B,0
OPC.DeviceGroup.PPR.1S.HSL70001A,1
OPC.DeviceGroup.PPR.1S.HSL70001B,1
OPC.DeviceGroup.PPR.1S.HSL70001C,1
OPC.DeviceGroup.PPR.1S.HSL70001U,1
OPC.DeviceGroup.PPR.1S.HSL701601U,1
OPC.DeviceGroup.PPR.1S.HSL702601U,1
OPC.DeviceGroup.PPR.1S.HSL703601U,1
OPC.DeviceGroup.PPR.1S.IFP96001_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96001_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96001_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96001_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96001_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96001_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96001_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96001_SF,1
OPC.DeviceGroup.PPR.1S.IFP96001_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96001_XA,1
OPC.DeviceGroup.PPR.1S.IFP96002_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96002_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96002_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96002_ELD,1
#OPC.DeviceGroup.PPR.1S.IFP96002_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96002_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96002_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96002_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96002_SF,1
OPC.DeviceGroup.PPR.1S.IFP96002_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96002_XA,1
OPC.DeviceGroup.PPR.1S.IFP96003_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96003_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96003_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96003_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96003_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96003_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96003_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96003_SF,1
OPC.DeviceGroup.PPR.1S.IFP96003_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96003_XA,1
OPC.DeviceGroup.PPR.1S.IFP96004_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96004_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96004_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96004_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96004_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96004_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96004_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96004_SF,1
OPC.DeviceGroup.PPR.1S.IFP96004_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96004_XA,1
OPC.DeviceGroup.PPR.1S.IFP96005_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96005_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96005_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96005_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96005_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96005_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96005_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96005_SF,1
OPC.DeviceGroup.PPR.1S.IFP96005_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96005_XA,1
OPC.DeviceGroup.PPR.1S.IFP96005_CBR,1
OPC.DeviceGroup.PPR.1S.IFP96005_CONV1,1
OPC.DeviceGroup.PPR.1S.IFP96005_CONV2,1
OPC.DeviceGroup.PPR.1S.IFP96005_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96005_FAN,1
OPC.DeviceGroup.PPR.1S.IFP96005_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96005_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96005_SF,1
OPC.DeviceGroup.PPR.1S.IFP96005_TRMST,1
OPC.DeviceGroup.PPR.1S.IFP96005_XA,1
OPC.DeviceGroup.PPR.1S.IFP96017_L1_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96017_L2_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96017_L3_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96017_L4_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96017_L5_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96017_L6_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L1_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L2_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L3_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L4_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L5_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96018_L6_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96019_L1_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96019_L2_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96019_L3_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96019_L4_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96019_L5_FLT,0
OPC.DeviceGroup.PPR.1S.IFP96027_2PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96027_2PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96027_ELD,1
OPC.DeviceGroup.PPR.1S.IFP96027_PSU1,1
OPC.DeviceGroup.PPR.1S.IFP96027_PSU2,1
OPC.DeviceGroup.PPR.1S.IFP96027_PSU3,1
OPC.DeviceGroup.PPR.1S.IFP96027_PSU4,1
OPC.DeviceGroup.PPR.1S.IFP96027_SF,1
OPC.DeviceGroup.PPR.1S.IFP96027_XA,1
OPC.DeviceGroup.PPR.1S.ISP97001_CBR,1
OPC.DeviceGroup.PPR.1S.ISP97001_CONV1,1
OPC.DeviceGroup.PPR.1S.ISP97001_CONV2,1
OPC.DeviceGroup.PPR.1S.ISP97001_ELD,1
OPC.DeviceGroup.PPR.1S.ISP97001_FAN,1
OPC.DeviceGroup.PPR.1S.ISP97001_PSU1,1
OPC.DeviceGroup.PPR.1S.ISP97001_PSU2,1
OPC.DeviceGroup.PPR.1S.ISP97001_SF,1
OPC.DeviceGroup.PPR.1S.ISP97001_TRMST,1
OPC.DeviceGroup.PPR.1S.ISP97001_XA,1
OPC.DeviceGroup.PPR.1S.ISP97003_CBR,1
OPC.DeviceGroup.PPR.1S.ISP97003_CONV1,1
OPC.DeviceGroup.PPR.1S.ISP97003_CONV2,1
OPC.DeviceGroup.PPR.1S.ISP97003_ELD,1
OPC.DeviceGroup.PPR.1S.ISP97003_FAN,1
OPC.DeviceGroup.PPR.1S.ISP97003_PSU1,1
OPC.DeviceGroup.PPR.1S.ISP97003_PSU2,1
OPC.DeviceGroup.PPR.1S.ISP97003_SF,1
OPC.DeviceGroup.PPR.1S.ISP97003_TRMST,1
OPC.DeviceGroup.PPR.1S.ISP97003_XA,1
OPC.DeviceGroup.PPR.1S.ISP97012_S02,0
OPC.DeviceGroup.PPR.1S.ISP97012_S03,0
OPC.DeviceGroup.PPR.1S.ISP97012_S04,0
OPC.DeviceGroup.PPR.1S.ISP97012_S05,0
OPC.DeviceGroup.PPR.1S.ISP97012_S06,0
OPC.DeviceGroup.PPR.1S.ISP97013_S02,0
OPC.DeviceGroup.PPR.1S.ISP97013_S03,0
OPC.DeviceGroup.PPR.1S.ISP97013_S04,0
OPC.DeviceGroup.PPR.1S.ISP97013_S05,0
OPC.DeviceGroup.PPR.1S.ISP97013_S06,0
OPC.DeviceGroup.PPR.1S.ISP97014_S01,0
OPC.DeviceGroup.PPR.1S.ISP97014_S02,0
OPC.DeviceGroup.PPR.1S.ISP97014_S03,0
OPC.DeviceGroup.PPR.1S.KM31002,4
OPC.DeviceGroup.PPR.1S.KM31007,5
OPC.DeviceGroup.PPR.1S.KM31007,5
OPC.DeviceGroup.PPR.1S.KM31012,5
OPC.DeviceGroup.PPR.1S.LA30050,0
OPC.DeviceGroup.PPR.1S.LA31007,0
OPC.DeviceGroup.PPR.1S.LA31058,0
OPC.DeviceGroup.PPR.1S.LA31078,0
OPC.DeviceGroup.PPR.1S.LA31094,0
OPC.DeviceGroup.PPR.1S.LA31110,0
OPC.DeviceGroup.PPR.1S.LB17100B,0
OPC.DeviceGroup.PPR.1S.LB17105B,0
OPC.DeviceGroup.PPR.1S.LB17110B,0
OPC.DeviceGroup.PPR.1S.LB17120B,0
OPC.DeviceGroup.PPR.1S.LB17125B,0
OPC.DeviceGroup.PPR.1S.LB17135B,0
OPC.DeviceGroup.PPR.1S.LB17140B,0
OPC.DeviceGroup.PPR.1S.LB17145B,0
OPC.DeviceGroup.PPR.1S.LB17155B,0
OPC.DeviceGroup.PPR.1S.LB17160B,0
OPC.DeviceGroup.PPR.1S.LB17165B,0
OPC.DeviceGroup.PPR.1S.LB17170B,0
OPC.DeviceGroup.PPR.1S.LB20020,0
OPC.DeviceGroup.PPR.1S.LB20021,0
OPC.DeviceGroup.PPR.1S.LB20023,0
OPC.DeviceGroup.PPR.1S.LB20024,0
OPC.DeviceGroup.PPR.1S.LB20025,0
OPC.DeviceGroup.PPR.1S.LB20055,0
OPC.DeviceGroup.PPR.1S.LB20057,0
OPC.DeviceGroup.PPR.1S.LB20058,0
OPC.DeviceGroup.PPR.1S.LB20059,0
OPC.DeviceGroup.PPR.1S.LB20060,0
OPC.DeviceGroup.PPR.1S.LB20093,0
OPC.DeviceGroup.PPR.1S.LB20096,0
OPC.DeviceGroup.PPR.1S.LB20097,0
OPC.DeviceGroup.PPR.1S.LB20098,0
OPC.DeviceGroup.PPR.1S.LB20099,0
OPC.DeviceGroup.PPR.1S.LB20147,0
OPC.DeviceGroup.PPR.1S.LB20148,0
OPC.DeviceGroup.PPR.1S.LB22056,0
OPC.DeviceGroup.PPR.1S.LB22057,0
OPC.DeviceGroup.PPR.1S.LB22058,0
OPC.DeviceGroup.PPR.1S.LB34041,0
OPC.DeviceGroup.PPR.1S.LB34042,0
OPC.DeviceGroup.PPR.1S.LB34043,0
OPC.DeviceGroup.PPR.1S.LB35025,0
OPC.DeviceGroup.PPR.1S.LB35026,0
OPC.DeviceGroup.PPR.1S.LB35027,0
OPC.DeviceGroup.PPR.1S.LB43103,0
OPC.DeviceGroup.PPR.1S.LB43104,0
OPC.DeviceGroup.PPR.1S.LB43105,0
OPC.DeviceGroup.PPR.1S.LB43203,0
OPC.DeviceGroup.PPR.1S.LB43204,0
OPC.DeviceGroup.PPR.1S.LB43205,0
OPC.DeviceGroup.PPR.1S.LB43303,0
OPC.DeviceGroup.PPR.1S.LB43304,0
OPC.DeviceGroup.PPR.1S.LB43305,0
OPC.DeviceGroup.PPR.1S.LB43414,0
OPC.DeviceGroup.PPR.1S.LB43514,0
OPC.DeviceGroup.PPR.1S.LB44581,0
OPC.DeviceGroup.PPR.1S.LB48003,0
OPC.DeviceGroup.PPR.1S.LB49052,0
OPC.DeviceGroup.PPR.1S.LB49446,0
OPC.DeviceGroup.PPR.1S.LB52509,0
OPC.DeviceGroup.PPR.1S.LB52510,0
